pais,causa,metrica,sexo,edad,anio,valor,limite_superior,limite_inferior
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2001,858017.0142863132,942948.6737069972,783720.1438295497
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2001,25841.718805009285,28399.686798473565,23604.048919135454
Bolivia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2001,1637377.3767589787,1839448.11548868,1461490.0794608125
Bolivia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2001,19202.81889387048,21572.66219001873,17140.049514196675
México,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2001,17578608.2129392,19790031.97940221,15699546.100721104
México,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2001,17071.61604052183,19219.25918647649,15246.748763915317
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2002,860084.8839510225,942307.2238547192,784217.3795199005
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2002,25846.55705514892,28317.434568733675,23566.64978262158
Bolivia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2002,1676463.9595808687,1881109.739912912,1500985.7398162463
Bolivia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2002,19216.68065074923,21562.45884937358,17205.2393125043
México,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2002,18019299.40999556,20314755.106005743,16079477.280969778
México,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2002,17277.904540935946,19478.914884968053,15417.895402450207
Argentina,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2003,8716796.13261202,9622813.222670097,7892833.197845006
Argentina,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2003,22842.513230151555,25216.746497919117,20683.304278578875
Brasil,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2003,37002980.99490754,41854293.58188967,32906524.989353605
Brasil,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2003,20225.4358589997,22877.11172191106,17986.35657506448
Venezuela,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2003,4036188.769556462,4556474.061037213,3570813.613798418
Venezuela,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2003,16388.53182487487,18501.09705516353,14498.923586485924
Ecuador,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2003,2279217.444790638,2538591.9932677257,2031668.256349108
Ecuador,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2003,17049.984920603347,18990.27023670178,15198.16076065648
Argentina,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2004,8653595.034611465,9558070.966876237,7836467.312562156
Argentina,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2004,22434.66813483562,24779.54529804309,20316.243457620098
Venezuela,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2004,4124664.919890091,4669125.125111905,3652770.3987538912
Venezuela,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2004,16428.902959616127,18597.53581845215,14549.305599467974
Brasil,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2004,37700447.731370255,42572743.1391504,33513569.21747581
Brasil,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2004,20338.08556505156,22966.520155741728,18079.4096449986
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2003,875084.2800920681,962121.2318942422,799573.3598171218
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2003,26235.33822795072,28844.737026223767,23971.493957878105
Bolivia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2003,1720153.4715476553,1931191.852460038,1537295.9391545968
Bolivia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2003,19297.375523979583,21664.889210287376,17246.005964028478
México,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2003,18461772.45871272,20789628.89088517,16507343.48670212
México,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2003,17481.965716594976,19686.27770404927,15631.26257524602
Ecuador,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2004,2313995.401576264,2581135.3137364243,2063180.7638737008
Ecuador,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2004,17006.132777377803,18969.411016063204,15162.833076620343
Bolivia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2004,1769187.8847491753,1979472.548126744,1581908.7629392408
Bolivia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2004,19448.107446542912,21759.698410386096,17389.40892455399
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2004,871262.6299514978,960025.4492100392,791868.1304626409
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2004,26065.529898567434,28721.043677912527,23690.287774015625
México,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2004,18823188.0766042,21209106.469324056,16785154.351627074
México,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2004,17608.569765299988,19840.530169751262,15702.04580749612
Chile,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,1996,2727957.97920885,3060246.6369220987,2409087.646646061
Chile,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,1996,18746.77326203724,21030.290886272647,16555.46757840694
Perú,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,1996,3954852.150823033,4519460.633088382,3498465.3266600524
Perú,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,1996,16341.366802441662,18674.317303902964,14455.58594059663
Colombia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,1996,5756731.776562557,6524005.016751986,5096217.344252246
Colombia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,1996,15465.750129835837,17527.068369881566,13691.244809151718
Ecuador,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2005,2365406.4664245616,2650160.6800340475,2109486.6315749576
Ecuador,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2005,17083.395775073936,19139.942503410148,15235.096175201848
Argentina,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2005,8647966.17191059,9573772.808287442,7800848.097205438
Argentina,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2005,22177.69753917773,24551.92740469457,20005.26438352968
Venezuela,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2005,4206583.147394324,4784063.766929138,3722222.473908357
Venezuela,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2005,16431.952389497637,18687.7342707928,14539.920009014102
Brasil,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2005,37878893.165452495,42847372.427294925,33672943.57652076
Brasil,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2005,20182.06622431397,22829.2971520669,17941.114970295665
Paraguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,1996,733912.4106625846,831536.231375768,645011.0119948505
Paraguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,1996,15398.69794276316,17447.007394055297,13533.399352788783
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2005,863651.6354269293,949917.2672506355,785317.1853918857
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2005,25789.0027249544,28364.93093826895,23449.902950757933
Argentina,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2006,8701663.285121141,9659672.346419713,7861562.729762992
Argentina,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2006,22075.245910370144,24505.618693087425,19943.99516654047
Bolivia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2005,1810335.0052653928,2021896.394995174,1613631.9053939232
Bolivia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2005,19520.87009366031,21802.13979995087,17399.817554520832
México,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2005,19273247.882392995,21718543.03501569,17180379.612902325
México,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2005,17810.836642151364,20070.588229998422,15876.770568342736
Ecuador,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2006,2408699.988837007,2697051.6567604155,2150037.4471815554
Ecuador,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2006,17098.988326470073,19145.952176925,15262.782987175357
Venezuela,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2006,4303342.646044345,4881019.009568384,3793357.3172009992
Venezuela,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2006,16495.801563657464,18710.181278335112,14540.898717910488
Brasil,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2006,38512414.15194134,43444256.12971713,34136008.89927946
Brasil,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2006,20276.379307786603,22872.94202216024,17972.248163021988
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2006,858438.3681057008,943973.5978482153,779036.7818495411
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2006,25583.437753749586,28132.584328708854,23217.08786189185
Bolivia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2006,1854503.116925117,2072775.9854675212,1646077.8082547833
Bolivia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2006,19633.80773554994,21944.68416155143,17427.18839891541
México,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2006,19589137.693033963,22084825.20212645,17463064.936121225
México,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2006,17883.36459667416,20161.733881930533,15942.424935790195
Ecuador,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2007,2433794.1532857427,2736737.2711921427,2173885.494251105
Ecuador,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2007,16986.45726136285,19100.82273388805,15172.447098428724
Argentina,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2007,8999126.699512003,9957331.082861042,8138040.802157961
Argentina,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2007,22573.60025935669,24977.180455383663,20413.63413321096
Venezuela,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2007,4428194.62009247,5004236.849874748,3910692.592694392
Venezuela,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2007,16675.957410542087,18845.251336092795,14727.117644195196
Brasil,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2007,39113118.35926224,44267287.11422673,34700280.407128334
Brasil,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2007,20364.327737713826,23047.85659310934,18066.774331584107
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2007,871454.4742704282,955132.6965994268,789182.7896780078
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2007,25910.86592914619,28398.8618761188,23464.690423507916
Bolivia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2007,1889926.835978421,2114647.9444115204,1683475.3222734896
Bolivia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2007,19659.88011551277,21997.53148228254,17512.277397863716
México,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2007,20080310.66253948,22647886.90342593,17885146.642940264
México,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2007,18101.8371235648,20416.435124360032,16122.95829992066
Argentina,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2008,8893684.91423776,9863116.637314854,8010872.324276558
Argentina,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2008,22058.851902072256,24463.31653228354,19869.22720016005
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2008,856583.4563623614,944723.9039890964,778215.9908009768
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2008,25442.83422199213,28060.84275410011,23115.10956204668
Ecuador,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2008,2455688.315523047,2765929.6278008567,2187865.9454615177
Ecuador,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2008,16851.500368171255,18980.44790398991,15013.641410596232
Bolivia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2008,1925144.4542305493,2155534.66039215,1707420.488817053
Bolivia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2008,19687.87015152643,22044.001117763928,17461.272999028795
Venezuela,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2008,4560865.67565682,5150447.463086569,4033129.6913401736
Venezuela,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2008,16891.776553197302,19075.371625127093,14937.235691856398
Brasil,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2008,39776543.27076613,45057776.67316863,35386664.31106672
Brasil,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2008,20494.61903170099,23215.74202780814,18232.76092447721
México,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2008,20703665.84238884,23362611.547705,18437870.46636573
México,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2008,18423.449441135068,20789.549828454863,16407.199426673735
Chile,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,1997,2743171.6839563567,3095615.19925632,2415434.025942188
Chile,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,1997,18617.626229627087,21009.62439484836,16393.30419613302
Perú,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,1997,3937198.9493848905,4499835.049786552,3474408.1049045734
Perú,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,1997,16020.186668971128,18309.51354094564,14137.123147778297
Colombia,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,1997,5771232.957112593,6571159.532629351,5095858.489649288
Colombia,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,1997,15217.485722222831,17326.718070355768,13436.670185551322
Paraguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,1997,754188.187942253,857928.7395383411,662455.326593895
Paraguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,1997,15474.75668084067,17603.349808592713,13592.542491201526
Argentina,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2009,8945730.35322962,9957165.264347969,8055942.208141213
Argentina,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2009,21918.183510883984,24396.328404129403,19738.08875285051
Uruguay,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2009,853632.4140145428,942900.7237498692,771276.7694317675
Uruguay,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2009,25313.710940570072,27960.8833671256,22871.52745846863
Ecuador,Enfermedades que no son contagiosas,Número,Ambos,Todas las edades,2009,2459542.147814182,2790124.728692751,2186354.49152659
Ecuador,Enfermedades que no son contagiosas,Tasa,Ambos,Todas las edades,2009,16603.477264086712,18835.12040563581,14759.286448315892
